id,advantage,city,education,industry,label,position_detail,position_name,salary,size,stage,work_year
799,"弹性工作,股票期权,发展空间大,精英团队",北京,硕士,移动互联网,"'股票期权', '弹性工作', '定期体检', '岗位晋升'",职位描述：工作职责1.建立用户行为数据的处理流程体系2.负责用户行为的模型设计和算法研究3.构建并持续优化基于用户行为和多媒体数据的多模态机器学习算法4.将算法应用到不同的业务场景中任职资格1.计算机相关专业硕士研究生及以上学历，有机器学习研究背景或实践经验2.在推荐、广告、搜索等领域中有用户行为相关项目经验者优先，在NIPS/ICML/CVPR/KDD等国际顶级会议上发表过论文者优先，在Kaggle/KDDcup等机器学习算法竞赛中取得过优秀成绩者优先3.优秀的代码和算法能力，掌握Python/C++/Java等语言和相关框架，掌握TensorFlow/MXNet/PyTorch等深度学习框架4.对前沿技术研究抱有浓厚兴趣，良好的技术视野和深度，良好的逻辑思维、沟通表达能力,机器学习工程师,40000,500-2000人,D轮及以上,1-3年
801,"大平台,大空间",深圳,硕士,其他,"'免费班车', '成长空间', '年度旅游', '岗位晋升'",职位描述：岗位职责:负责知识图谱系统的架构设计以及实现负责知识图谱的知识建设工作，基于互联网海量数据构建知识图谱负责对知识图谱的知识质量进行评估与提升岗位要求:熟悉机器学习理论和技术基础，有自然语言处理、机器学习、数据挖掘相关工作经验；熟悉数据库设计开发，有MySQL或常见NoSQL数据库的应用开发经验熟悉C++/Java/Python等一门或多门编程语言，具备Linux后台开发经验更佳具备对话系统、自动问答、知识图谱工作经验更佳；,机器学习工程师,27000,2000人以上,上市公司,3-5年
802,"福利好,平台大,世界五百强,五天制",其他,本科,金融,"'年底双薪', '带薪年假', '午餐补助', '世界500强'",职位描述：岗位职责：1.机器学习平台架构设计及建设；2.负责机器学习平台各子系统的研发，提升系统的稳定性、可运维性和扩展性；3.负责模型发布、在线预测、模型监控、模型更新等相关功能设计、开发。岗位要求：1.本科及以上学历，计算机或相关专业2.熟悉linux操作系统，熟悉/scala/python/java语言3.熟悉分布式计算框架hadoop、spark4.熟悉业界主流的机器学习平台，有机器学习平台研发经验者优先5.有Tensorflow/Caffe/PyTorch等机器学习框架使用经验者优先6.技术视野开阔，有强烈的上进心和求知欲，善于学习和运用新知识7.善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识,机器学习工程师,30000,150-500人,不需要融资,5-10年
803,"年假15天,团队强大",深圳,本科,移动互联网,"'技能培训', '待遇优厚', '晋升空间', '五险一金'",职位描述：机器学习/深度学习研究员：深圳岗位职责：1.负责机器学习、深度学习领域的技术研发工作，包括但不限于特征工程、机器学习、维度降低、核方法、稀疏学习、推荐、最优化、NLP等的算法和系统研发等2.对算法原理及应用有较深入的理解，负责特征工程和各类算法在不同行业场景中的流程和参数优化。3.?创新的利用深度学习解决实际问题的模型设计，应用领域包括但不限于图像识别、文本理解、语音识别、对话和其他的一些创新应用。4.基于不同因素之间的关系和影响，在复杂业务场景下能够分解和抽象问题，提供优秀、完整、可行的解决方案。5.?负责相关新技术、新算法的跟踪。?岗位要求：1.具有统计学，计算机，数学相关专业硕士或两年以上相关领域工作和实践经验。2.具有数据挖掘、神经网络、NLP、最优化、深度学习等方面商业或学术多年项目经验。3.精通机器学习和深度学习算法的基本原理和优化算法4.至少熟练掌握一种Python/R/Java/MATLAb/Weka编程语言。5：至少掌握一种常见的深度学习开源框架。6.了解最新的:究进展。有较强的动手能力。加分项：1.在顶级学术会议或期刊如CVPR，ICCV，ECCV，AAAI，ICML，IJCAI，TIP，TMM等上有论文发表。2.带团队参加有影响力数据挖掘竞赛（Kaggle、阿里巴巴大数据竞赛等）并获得TOP名次。3.精通数据挖掘算法的设计思想和求解手段。4.参加过大规模机器学习算法开发应用的项目。,机器学习工程师,40000,2000人以上,上市公司,3-5年
805,"弹性工作,五险一金,上市公司",北京,硕士,移动互联网,"'技能培训', '节日礼物', '带薪年假', '岗位晋升'","职位描述：工作职责：1、负责对业务发展、用户行为以及消费习惯等复杂问题进行数据建模，优化经营效果?2、负责针对业务及产品部门的数据分析相关需求，进行需求解析和试验设计等?3、负责使用常用数据分析及数据挖掘算法（时间序列/timeseries,分类/classification,聚类/clustering,文本挖掘/textmining,自然语言/NLP等）来改进或重新设计核心的运营步骤?4、负责模型算法开发与改进任职资格：1、统计、运筹、数学、应用数学、物理、信息技术、计算机等相关专业硕士及以上2、至少掌握一种数据分析建模工具(R/Python等),可进行模型开发以及实现算法优化?3、熟练运用SQL/Hive,有丰富的数据分析、挖掘、清洗和建模经验4、自主学习能力强、好奇心5、硕士并三年以上相关工作经历或博士并相关工作经历",机器学习工程师,30000,500-2000人,不需要融资,3-5年
806,"风口行业,大牛团队,待遇佳,氛围好",北京,硕士,企业服务,"'股票期权', '午餐补助', '扁平管理', '技能培训'",职位描述：岗位职责设计并实现机器学习算法，主要是应用于机器视觉。岗位要求熟练掌握机器学习基本概念和常用方法编程和算法基础扎实，熟练掌握C++或Python能够熟练地阅读英文论文和技术文档，学习能力强有机器视觉算法研发经验者优先掌握Caffe/Tensorflow等深度学习框架者优先,机器学习工程师,27000,50-150人,A轮,1-3年
807,"快速发展,技术大牛",北京,本科,移动互联网,"'技能培训', '节日礼物', '丰富的团建', '扁平管理'",职位描述：工作职责:-运用机器学习、数据挖掘技术处理海量数据，分析与挖掘潜在规律和关联，认识、建模并解决实际问题；-负责推荐，搜索，反作弊等相关算法的研究和开发，以及创新型产品的开发-研究数据挖掘或统计学习领域的前沿技术，并用于实际问题的改善和优化-大规模机器学习算法研究，为各种大规模机器学习应用提供稳定的服务-通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供更有价值的服务职责要求:-国家统招本科以上，计算机相关专业，2年以上工作经验，有一定编程基础，对数据结构和算法设计有较为深刻的理解；-至少熟练掌握JAVA、C++或Python语言之一种；-具有以下任一领域相关的理论背景：机器学习/数据挖掘/信息检索/自然语言处理/文本分类与聚类/统计数学-热爱互联网，对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识-较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识-优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情,机器学习工程师,37500,150-500人,C轮,3-5年
808,"五险一金,带薪年假,年底双薪,节日福利",北京,本科,硬件,,"职位描述：1、机器学习/数据挖掘等AI相关的算法研发；2、算法相关的代码库、工具库的封装和发布；3、AI相关算法的性能优化、工程环境部署；4、参与搭建和实现分布式深度学习集群。""岗位要求：""1、本科及以上学历，计算机/信息科学/软件/电子工程/应用数学等相关专业优先；2、熟练掌握机器学习相关的理论知识和实践技能；3、熟悉CNN、RNN、LSTM等典型深度学习模型的使用场景和使用方法；4、熟悉TensorFlow、Caffe、MXNet等主流深度学习框架中的一种或多种；5、拥有扎实的数学和编程功力。""",机器学习工程师,35000,150-500人,上市公司,3-5年
809,"免费三餐,扁平管理,发展空间,弹性工作",北京,本科,移动互联网,"'股票期权', '带薪年假', '绩效奖金', '扁平管理'",职位描述：工作职责:1.链家网搜索算法架构设计与研发2.搜索Ranking研究，关注排序效果CTR和转化效果CVR任职资格:1.计算机相关专业统招本科以上学历，2年以上相关工作经验；2.有较强的算法基础和Java\Python\C++编码能力。3.熟悉linux环境，熟悉shell编程；4.具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究?????5.在机器学习或数据挖掘方向有较强的积累，熟悉经典的算法并有实践经验，包括LTR、LR、FTRL、SVM、GBDT、ReinforcementLearning、DeepLearning?6.深入理解全文搜索，熟悉倒排索引、中文分词、排序、Query分析等相关技术；7.熟悉lucene/solr/elasticsearch至少其中1项，并有深入理解8.有大规模数据挖掘经验者优先,机器学习工程师,40000,2000人以上,C轮,1-3年
810,"五险一金,带薪年假,年底双薪,节日福利",北京,本科,硬件,,"职位描述：1、机器学习/数据挖掘等AI相关的算法研发；2、算法相关的代码库、工具库的封装和发布；3、AI相关算法的性能优化、工程环境部署；4、参与搭建和实现分布式深度学习集群。""岗位要求：""1、本科及以上学历，计算机/信息科学/软件/电子工程/应用数学等相关专业优先；2、熟练掌握机器学习相关的理论知识和实践技能；3、熟悉CNN、RNN、LSTM等典型深度学习模型的使用场景和使用方法；4、熟悉TensorFlow、Caffe、MXNet等主流深度学习框架中的一种或多种；5、拥有扎实的数学和编程功力。""",机器学习工程师,35000,150-500人,上市公司,3-5年
